wiki_db,week,anonymous_N_reverted,anonymous_geom_mean_ttr,newcomer_N_reverted,newcomer_geom_mean_ttr,established_N_reverted,established_geom_mean_ttr,anonymous_N_edits,newcomer_N_edits,established_N_edits
etwiki,2014-08-11T00:00:00.000Z,11,2.2969607627553352,1,0.008959741371471801,19,4.8006948830739065,269,46,3016
fiwiki,2009-05-18T00:00:00.000Z,992,-1.1249150625127318,54,-1.3595135235081068,246,5.914173365142605,4881,421,16959
hewiki,2010-10-25T00:00:00.000Z,1317,-0.8929211092883899,92,0.22921665217936799,776,5.50785565699518,2840,307,13526
lvwiki,2008-04-07T00:00:00.000Z,68,-0.23973505350052005,5,-0.8786254646457763,29,8.676960460216774,440,38,1659
lvwiki,2018-07-02T00:00:00.000Z,21,-0.5691218001702906,3,-1.115775250014868,8,1.5626251176757995,140,20,2621
mediawikiwiki,2010-02-08T00:00:00.000Z,9,2.6633770697213066,0,"",3,5.061976966968647,44,11,191
mediawikiwiki,2011-04-25T00:00:00.000Z,7,1.4567744268017115,0,"",4,12.291201383929327,41,11,140
nlwiki,2016-07-18T00:00:00.000Z,1273,1.7122498250813807,80,2.0945425751866247,753,7.74254203483533,4369,392,20988
nlwiki,2018-09-24T00:00:00.000Z,1961,-0.6271336195556104,80,0.4253079998348441,554,5.413464189444203,5239,425,21210
plwiki,2013-03-25T00:00:00.000Z,1463,1.8985165313500787,55,2.510885165841545,560,5.436450991754053,5498,384,29443
simplewiki,2016-08-15T00:00:00.000Z,405,-0.2256696167112926,45,1.0012632832038246,39,5.927672030286229,1156,127,1450
trwiki,2015-12-07T00:00:00.000Z,1676,2.5576312632425346,332,2.0620063767025325,615,5.293471344167875,3794,805,12695
wikidatawiki,2017-03-20T00:00:00.000Z,2067,2.143465055179541,122,2.8058041998770844,4257,5.9466788049231925,11204,1528,1002714
arwiki,2012-05-07T00:00:00.000Z,694,4.50042429554999,97,4.560459373029695,829,6.548856890381638,2528,718,8928
arwiki,2017-11-20T00:00:00.000Z,1847,3.1554312305565455,275,3.4466453041254765,2183,3.8712035718625617,3134,604,17337
cawiki,2016-08-15T00:00:00.000Z,87,1.1004572930870677,1,4.206645934309246,38,4.855511199028617,604,66,10732
cswiki,2008-06-02T00:00:00.000Z,524,-1.0476828904132198,33,1.030963561894534,177,6.745875037423227,2147,307,8310
cswiki,2016-03-28T00:00:00.000Z,498,-0.045954281661635406,41,-0.24118227208044213,198,6.357158278070433,2269,353,10899
eswikibooks,2011-05-09T00:00:00.000Z,24,4.736192305193769,0,"",1,12.481180859813604,77,2,68
eswikibooks,2019-08-26T00:00:00.000Z,47,-4.671800812331945,1,4.855617571829646,0,"",74,1,48
eswikiquote,2019-04-01T00:00:00.000Z,19,2.348793833389326,2,-0.6380746548149554,2,5.414100624121977,45,2,497
etwiki,2011-12-26T00:00:00.000Z,43,0.7894469488199521,5,0.24680642365638547,111,8.06736061073377,536,39,3738
fawiki,2014-10-27T00:00:00.000Z,429,2.2322163178163517,181,2.7589409501331508,836,3.9088407419211095,1134,703,10423
frwiki,2014-02-17T00:00:00.000Z,6162,0.03283216578979003,575,-0.31012860262601083,2220,5.785609831198885,27430,2213,98912
huwiki,2007-05-21T00:00:00.000Z,258,0.9568860380391951,12,1.0614739782286848,153,6.54123669653613,2417,164,10419
huwiki,2016-09-19T00:00:00.000Z,407,0.6667930161997068,31,1.0154125119479087,106,1.9193785081104664,1324,160,13037
huwiki,2016-10-10T00:00:00.000Z,455,0.5291255666844115,34,0.4046460215655218,363,5.4642585868569205,1270,189,12618
lvwiki,2007-04-09T00:00:00.000Z,53,1.1060932539806112,1,-2.4534079827286295,2,5.771186398771475,193,29,541
lvwiki,2014-06-23T00:00:00.000Z,61,2.7874306771010713,3,-1.4581960430271579,5,1.792790716687707,129,18,1733
mediawikiwiki,2011-12-12T00:00:00.000Z,12,-0.48778716422474117,0,"",6,9.58270031067254,183,29,566
rowiki,2008-11-10T00:00:00.000Z,270,1.1050960987336975,49,2.0085954916459623,191,6.214567908416903,1018,230,3826
simplewiki,2009-05-18T00:00:00.000Z,593,-1.3855536768776424,28,-2.0434742808518367,156,7.573994049392924,1389,174,6149
simplewiki,2012-12-24T00:00:00.000Z,128,1.771494855032871,16,3.3625846898748004,237,7.136444604650797,907,125,3144
simplewiki,2016-05-30T00:00:00.000Z,370,-0.44944763556307843,36,0.48592206997683385,36,2.9744875816142677,920,147,1677
simplewiki,2016-09-12T00:00:00.000Z,614,-1.1939131155904026,28,1.145241461344159,29,4.608072195548405,1296,110,1322
srwiki,2017-03-20T00:00:00.000Z,265,2.079612143327921,27,2.1504229934650687,56,3.5363294303872195,1197,152,5873
svwiki,2016-08-29T00:00:00.000Z,1206,-1.470956684887143,145,-1.815586362451281,1745,3.920554998209669,3330,450,14748
svwiki,2018-07-23T00:00:00.000Z,392,-0.06368584362294083,51,-0.5994045800402513,102,3.2726502189738764,2930,265,13045
test2wiki,2019-06-03T00:00:00.000Z,0,"",0,"",0,"",0,0,7
trwiki,2007-12-24T00:00:00.000Z,3948,3.3932538661940805,113,2.619981433690632,901,6.768631116714229,11185,513,9905
wikidatawiki,2012-04-30T00:00:00.000Z,0,"",0,"",0,"",0,0,0
bswiki,2015-09-07T00:00:00.000Z,34,-0.780057238438715,2,-0.9034629501549081,4,1.6207088712126185,61,10,744
cswiki,2007-02-19T00:00:00.000Z,359,-0.999038886376193,20,1.3735182110122115,150,5.961847065908276,1690,208,8159
cswiki,2011-11-28T00:00:00.000Z,659,-0.20391835796478452,82,-0.2687315859520636,315,5.228303757793845,2917,417,10942
cswiki,2013-02-25T00:00:00.000Z,754,0.09770928491005904,66,0.47400520036068466,352,6.115762120261231,3290,331,12848
eswiki,2010-07-12T00:00:00.000Z,9962,0.8286458399939766,573,1.315533330353725,2671,5.543332499642837,36684,2666,60158
eswikibooks,2007-06-04T00:00:00.000Z,18,4.449533543096626,0,"",0,"",111,66,257
eswikiquote,2008-09-29T00:00:00.000Z,71,0.3128705520231513,7,11.410264633625138,11,6.902100898307873,269,41,286
euwiki,2007-11-05T00:00:00.000Z,76,-0.22794042043109558,0,"",14,8.895971060282791,577,40,1246
euwiki,2008-02-25T00:00:00.000Z,54,0.7859186646719277,0,"",38,8.14926824683155,381,24,1264
euwiki,2014-01-13T00:00:00.000Z,45,0.15594987243876304,10,-0.20828859661401142,7,6.339844123853431,177,31,3391
euwiki,2017-01-16T00:00:00.000Z,70,-0.7365579008625379,8,1.2846790893381321,38,7.457491671312655,190,18,15204
euwiki,2017-03-20T00:00:00.000Z,74,0.6779870812075678,14,-0.748060902946835,20,7.394715714045053,222,39,3721
fawiki,2007-07-30T00:00:00.000Z,132,3.060886536076487,6,0.5011432515558144,206,4.9994509620145635,433,101,3637
fiwiki,2010-07-26T00:00:00.000Z,470,-0.004105544531123888,12,0.42758984876178263,195,5.447052283711496,3799,220,11054
frwiki,2015-03-30T00:00:00.000Z,5368,-0.15901970234914029,716,-0.3906735599552948,2217,4.678470981581635,23699,2373,107983
huwiki,2007-09-24T00:00:00.000Z,241,1.4249894914398615,16,3.6564714511511136,158,4.107649410811549,1848,340,10441
lvwiki,2018-03-05T00:00:00.000Z,201,-0.7142785179199796,16,-1.2701034956869182,10,3.5224264580455817,395,55,2589
lvwiki,2019-03-18T00:00:00.000Z,146,-0.9412127237756205,46,0.39903340390218106,15,0.6583117892819909,309,70,2059
nlwiki,2015-06-08T00:00:00.000Z,3207,0.19901038545117472,172,3.1032937949812927,793,7.078677151415828,8038,646,22086
rowiki,2008-02-25T00:00:00.000Z,564,0.9333488550369069,31,0.6155873584252111,146,6.907235969233788,2163,272,7146
rowiki,2013-07-01T00:00:00.000Z,159,3.8001232126431583,28,2.074524454039665,190,8.279934347322822,851,262,6265
rowiki,2018-06-18T00:00:00.000Z,225,1.3161545041675675,61,1.486677071206015,233,2.301863917920871,1052,223,4295
ruwiki,2014-08-25T00:00:00.000Z,4410,2.854589411622502,440,2.4295234775188956,1573,4.931462877689636,22140,1730,62715
ruwiki,2019-01-28T00:00:00.000Z,5604,1.223860825738719,531,0.6362492961961701,1886,4.523248390105381,22427,1967,69631
simplewiki,2017-03-20T00:00:00.000Z,971,0.7413988992076189,77,0.5483545948641718,37,2.052671034611226,1913,168,2855
simplewiki,2017-07-31T00:00:00.000Z,327,2.6846655555082446,24,3.306297459119687,38,6.571890073006345,1272,123,1280
simplewiki,2018-04-16T00:00:00.000Z,636,-0.07908247702431702,57,0.47284961709296636,58,3.4565146082118376,1521,214,3562
simplewiki,2018-08-27T00:00:00.000Z,401,-1.3118498308537652,59,0.7855490128370993,67,3.31590865215201,1052,220,3018
srwiki,2012-06-11T00:00:00.000Z,299,-0.6517150801759225,14,-0.11123234137335493,218,5.054562679713404,925,89,7064
testwiki,2015-01-26T00:00:00.000Z,0,"",0,"",1,10.112132221202044,3,2,14
trwiki,2018-03-12T00:00:00.000Z,299,3.468469050595881,25,1.3751132481899129,78,4.942589359709056,908,93,11706
trwiki,2018-07-09T00:00:00.000Z,609,2.933688956659044,38,2.1133925813210426,82,3.8285951016181206,2935,139,6845
wikidatawiki,2016-05-02T00:00:00.000Z,1466,1.7619351979062896,117,2.383296967491625,5445,7.649786265035977,8060,1102,1327855
zhwiki,2012-03-12T00:00:00.000Z,816,5.10875549867176,143,4.0427522157467255,1078,6.354117958277204,10661,1189,34897
zhwiki,2013-12-23T00:00:00.000Z,1136,4.588440247031936,247,3.1567528146396673,1094,6.317229562448303,12400,1375,33237
zhwiki,2016-08-22T00:00:00.000Z,2868,5.300700541468954,184,3.162863806323475,1399,5.855214896742784,17370,1354,39477
arwiki,2018-11-05T00:00:00.000Z,2266,1.791654293905779,388,3.697867402633117,1195,5.069843837275752,3487,833,15627
cawiki,2011-01-31T00:00:00.000Z,624,-1.6069618244431714,36,-0.267189829491344,444,7.239013794182401,1670,240,13657
eswikiquote,2018-05-07T00:00:00.000Z,18,2.2934033484281287,0,"",1,0.8675205675047256,30,15,100
etwiki,2016-11-14T00:00:00.000Z,81,0.523103040810751,7,2.3901611466984063,11,1.484500620473782,782,95,2785
euwiki,2010-04-12T00:00:00.000Z,125,-0.030728371249301886,8,-1.1223085896694038,41,6.894031260332633,306,24,2923
fawiki,2008-06-16T00:00:00.000Z,227,2.744364779995202,58,3.1329657876974975,482,6.702534646170508,643,224,8089
fawiki,2011-05-16T00:00:00.000Z,311,1.7454702474283785,65,3.2632916191760075,653,6.08326941446991,848,271,7710
fawiki,2017-03-20T00:00:00.000Z,1413,1.2284193577999836,322,1.9946635196854303,798,3.4333532349796423,2829,945,14265
huwiki,2007-12-10T00:00:00.000Z,352,0.7561952913601044,35,3.018957070954048,134,4.9799957419626155,2322,473,12710
huwiki,2016-05-30T00:00:00.000Z,377,0.3892614605783837,33,2.027686164167749,212,4.0101070065975435,1236,235,12616
kowiki,2015-06-15T00:00:00.000Z,1036,2.957990066300117,153,1.2293477870348573,588,5.272441000801417,11196,671,20239
lvwiki,2008-08-25T00:00:00.000Z,13,0.9195896148779448,0,"",44,6.490533827498564,123,28,1336
lvwiki,2012-06-25T00:00:00.000Z,28,0.9354390097666079,1,3.2858987572986926,60,6.633841409249612,169,39,1687
mediawikiwiki,2018-03-05T00:00:00.000Z,57,1.9067803501377114,9,0.6844651208881953,8,1.866785343386577,145,85,736
nlwiki,2011-09-19T00:00:00.000Z,1986,-0.6097928696749156,117,0.9490430024382729,987,7.549311923807051,5804,690,28356
ruwiki,2009-04-06T00:00:00.000Z,4501,2.2590362559325126,167,3.2832528541685515,1876,4.678650455554141,25675,1684,69673
ruwiki,2018-09-17T00:00:00.000Z,3406,1.5018702291801749,241,1.3531227679739835,1703,4.732130149271186,16014,1213,61992
sqwiki,2007-01-29T00:00:00.000Z,36,1.1810398963598787,6,1.5899542708303445,20,6.08179961463689,115,22,405
test2wiki,2014-07-14T00:00:00.000Z,24,2.5224887945301333,0,"",0,"",30,1,290
testwiki,2018-08-20T00:00:00.000Z,1,7.334428562089067,0,"",21,6.435630622291858,18,11,67
trwiki,2010-06-07T00:00:00.000Z,1866,2.5953132480004233,87,3.6126733159368367,818,6.473186194928723,6059,443,8955
trwiki,2014-12-29T00:00:00.000Z,1716,2.063933417431427,462,2.339807351918925,548,3.21633990797334,4380,1042,11123
wikidatawiki,2010-08-16T00:00:00.000Z,0,"",0,"",0,"",0,0,0
zhwiki,2013-08-05T00:00:00.000Z,1103,4.562248394906351,158,3.5470335798512136,1349,6.318823971217534,13029,1380,34126
arwiki,2010-11-15T00:00:00.000Z,702,5.3812641249247,110,4.194704210290661,544,5.304777826393825,3474,587,8372
arwiki,2017-03-27T00:00:00.000Z,1766,3.9300559562812967,266,4.875177964822382,997,6.654254834988664,3355,841,14253
bswiki,2013-10-14T00:00:00.000Z,53,0.6154693101840445,6,0.6232850973625679,190,9.6384521025424,130,28,627
cswiki,2008-11-17T00:00:00.000Z,467,-1.0928780859953708,29,-0.9724337779422795,213,6.242041187260863,2255,334,8682
cswiki,2012-11-19T00:00:00.000Z,912,-0.28526625154772556,46,0.6161525038052149,311,6.958070697167034,3402,388,10500
eswikibooks,2011-12-12T00:00:00.000Z,11,3.7185281076940773,0,"",3,9.72849705760143,51,2,86
eswikibooks,2012-12-31T00:00:00.000Z,8,1.987930645328463,0,"",3,11.126110369929608,27,4,50
eswikiquote,2011-04-04T00:00:00.000Z,60,6.492613466917472,20,0.8541578718664603,22,1.8216724937131183,278,42,234
etwiki,2010-10-04T00:00:00.000Z,49,1.0973715755018913,6,3.0230222334847654,104,7.54201281160148,537,41,2066
etwiki,2011-07-04T00:00:00.000Z,27,2.5448996850340198,1,3.1072736482868986,218,8.970104019325843,751,33,1919
etwiki,2017-04-03T00:00:00.000Z,68,0.7312136140986434,0,"",29,3.0759641536389055,550,158,3570
euwiki,2014-07-21T00:00:00.000Z,8,2.2429914497111985,0,"",9,6.12728101151519,110,10,1791
fawiki,2008-06-30T00:00:00.000Z,249,2.1816795461477367,27,2.896556521223236,482,5.919096385408216,744,284,6995
fawiki,2016-05-23T00:00:00.000Z,797,1.8980280210620248,137,2.5860557188994764,617,5.435147192440748,2138,429,12266
fiwiki,2009-06-01T00:00:00.000Z,831,-0.39674856285633436,39,-0.1495417167502295,271,5.075792728541887,5109,432,14740
hewiki,2008-04-21T00:00:00.000Z,1077,-1.0257475536943796,69,-0.10735293174737089,487,5.1099928080880535,2983,275,14645
huwiki,2014-04-07T00:00:00.000Z,262,0.971367341275973,30,0.43799307649211244,216,3.6284485107625724,1276,145,9258
huwiki,2018-07-30T00:00:00.000Z,317,0.6375375101922393,41,-1.2528904140347232,218,2.689816849731698,1391,177,12198
itwiki,2016-08-01T00:00:00.000Z,4846,2.7551191918273297,258,1.6545836428459546,2779,7.777912347600464,25918,878,44315
mediawikiwiki,2009-08-24T00:00:00.000Z,4,0.8093727837944358,0,"",8,10.628815040349217,59,15,118
nlwiki,2012-04-02T00:00:00.000Z,2328,-0.13354551090560124,160,1.2428054260101633,1564,7.873544509157364,7791,787,31107
plwiki,2019-05-27T00:00:00.000Z,1521,1.0045273821808673,98,2.2353144725083887,434,3.7925245061992814,4993,467,26824
ptwiki,2007-06-11T00:00:00.000Z,3713,1.528400907115763,271,2.415851553100724,1167,7.170095926263071,13758,1241,24228
sqwiki,2012-01-30T00:00:00.000Z,65,0.08177689358308714,5,6.698320274475378,308,9.822751111595608,308,28,822
srwiki,2016-07-04T00:00:00.000Z,153,1.0445036097133136,10,-0.4084204786301303,59,4.312608101679014,977,82,5106
svwiki,2010-08-23T00:00:00.000Z,932,-0.3153619181805215,91,-0.35989396216057756,498,6.870637943740868,4464,535,14918
test2wiki,2012-01-16T00:00:00.000Z,7,-2.3240908309917288,0,"",0,"",37,0,8
test2wiki,2013-09-16T00:00:00.000Z,3,-0.9392946355241975,1,9.617073209509057,0,"",15,3,187
wikidatawiki,2014-12-01T00:00:00.000Z,745,3.3558578383825206,44,4.798376405826352,7894,8.8845428111459,9601,821,613896
zhwiki,2010-01-18T00:00:00.000Z,692,4.020966927052362,82,1.4802507685603774,637,6.136574084730932,7713,965,25233
zhwiki,2012-12-17T00:00:00.000Z,1016,4.287479896438813,127,3.2184239749869077,1690,6.64825957320733,10349,1013,39416
zhwiki,2015-01-26T00:00:00.000Z,1241,4.882305468377336,357,2.644162350580887,1332,5.46738552129227,15450,1939,38496
zhwiki,2016-03-07T00:00:00.000Z,1545,3.3532826968319727,187,2.5307843518879922,1213,6.094182115656366,13212,1195,31733
zhwiki,2016-05-23T00:00:00.000Z,1709,3.9376409419370173,174,2.9128463309579047,1188,5.553274175639845,15084,1047,31770
arwiki,2008-11-03T00:00:00.000Z,958,4.206488130181536,29,3.1116813587872887,379,7.01736179035101,3715,276,6806
bswiki,2010-01-25T00:00:00.000Z,75,-0.17358444544116722,17,1.2342942964627033,50,6.063744381377043,216,45,559
bswiki,2010-11-08T00:00:00.000Z,68,-0.5232502590932907,10,0.4408962230061723,48,5.702494838991445,135,26,356
enwiki,2014-01-13T00:00:00.000Z,59680,1.1688531954132775,8154,0.042029599632540514,28392,6.568268447490817,200243,23858,463921
eswiki,2010-10-04T00:00:00.000Z,15630,-0.28209883380216616,699,1.3063728201793487,2612,5.406988595573655,45421,2962,62804
eswiki,2014-06-09T00:00:00.000Z,13434,0.8355234300360811,1190,0.8953082564604001,1872,4.499943320262878,37765,3788,56038
euwiki,2008-01-07T00:00:00.000Z,91,0.8177533535254837,1,-2.4651040224918206,19,7.2328608176993985,426,19,1535
euwiki,2008-07-28T00:00:00.000Z,4,4.718063109260193,0,"",20,8.008446023787183,178,6,450
euwiki,2014-12-15T00:00:00.000Z,37,1.483894210179221,4,3.288028557402635,1,10.15103555785384,155,28,2119
fawiki,2007-02-05T00:00:00.000Z,212,2.457373030782737,11,1.6017071148471382,83,6.650376650500061,614,101,1441
frwiki,2007-02-26T00:00:00.000Z,5139,1.654413849412165,252,2.871012808057289,3710,8.321546887101825,27382,1825,116748
kowiki,2008-04-21T00:00:00.000Z,291,1.1048342148696781,32,2.541925135183199,198,6.332410202301114,1785,292,10923
lvwiki,2014-06-16T00:00:00.000Z,37,1.6908892247032177,3,2.0322772824751807,5,6.201856967579132,106,24,1776
lvwiki,2015-08-10T00:00:00.000Z,9,-0.7316539745573737,0,"",8,3.414460416342825,99,26,1519
mediawikiwiki,2018-04-02T00:00:00.000Z,116,1.3308209808569158,14,0.9527176447832677,38,0.9985504384173388,275,56,819
nlwiki,2012-02-13T00:00:00.000Z,3013,-0.6057644436338738,157,0.8397547500412593,1622,7.922161765717903,7989,817,31916
plwiki,2013-12-09T00:00:00.000Z,1438,1.009983193191988,42,1.9783808104877365,689,5.236265493594972,5832,359,24936
rowiki,2010-04-19T00:00:00.000Z,184,0.09899486593340763,76,-0.15214012435444974,241,3.895556623998215,913,292,5374
ruwiki,2008-01-21T00:00:00.000Z,1756,2.194139455930311,75,1.9368898372676768,985,5.159834676756464,13041,1037,40388
simplewiki,2012-11-26T00:00:00.000Z,610,0.003166754071611981,48,1.048205611201969,162,7.964525501163258,1440,177,2703
srwiki,2016-08-08T00:00:00.000Z,141,0.8487769557487954,6,3.1591593177352437,122,3.3142576823755254,1147,80,3672
srwiki,2016-09-26T00:00:00.000Z,215,-0.09207923544350739,16,1.08085702542037,90,3.996472384970205,930,65,4712
svwiki,2014-06-16T00:00:00.000Z,309,1.3311907195145665,112,-0.48443702436053293,235,4.638413148008584,2734,475,15288
svwiki,2016-03-28T00:00:00.000Z,679,-1.3059384467170896,108,-1.3545224825187756,636,1.484471693345485,2649,466,16212
wikidatawiki,2010-02-22T00:00:00.000Z,0,"",0,"",0,"",0,0,0
zhwiki,2011-02-28T00:00:00.000Z,926,5.436495958731467,125,4.399200195289364,1247,5.955680355493093,7549,752,25644
zhwiki,2011-06-20T00:00:00.000Z,949,4.353121252414807,81,3.4467684586505754,1366,6.220443937715546,9780,756,27710
zhwiki,2016-12-26T00:00:00.000Z,1503,3.950051953776629,143,3.0693841485581133,1104,5.6160618084120095,14241,1028,37238
zhwiki,2019-09-02T00:00:00.000Z,1724,1.7455050848819793,109,2.0061890483216,684,2.893218781787212,16413,1066,42629
arwiki,2014-01-20T00:00:00.000Z,1513,3.3873797756952935,241,4.73562120406907,652,5.938362524083824,3527,712,13337
cswiki,2011-11-07T00:00:00.000Z,624,-0.33646811625567674,73,-0.2914393484048513,257,5.819990913189953,2842,379,9234
cswiki,2014-12-29T00:00:00.000Z,299,2.8233359935179325,28,0.7730887150181867,227,5.27926006633002,2192,506,12858
eswikibooks,2010-07-19T00:00:00.000Z,24,4.535100629860474,0,"",3,9.531011310262054,129,17,339
eswikiquote,2010-01-04T00:00:00.000Z,29,5.908540098185602,0,"",1,10.571626082445935,470,20,58
eswikiquote,2016-08-01T00:00:00.000Z,15,1.6554307888471904,0,"",7,4.607243147756355,73,8,246
euwiki,2012-10-15T00:00:00.000Z,28,-0.46306896953036586,3,2.567884231978557,125,8.578892250681886,129,46,19305
fawiki,2007-06-04T00:00:00.000Z,143,1.7362878859799313,33,1.9212454408140562,206,5.51014107682674,366,160,2785
fawiki,2017-02-06T00:00:00.000Z,1553,0.6222517467095875,318,1.575242378094175,1055,4.225571059533148,2961,1008,14086
fiwiki,2009-05-04T00:00:00.000Z,1236,-1.4640141815022143,60,-1.2350511225933585,251,3.765714837022928,5379,392,12845
hewiki,2016-01-18T00:00:00.000Z,1452,0.8366844412955252,122,0.7751638955918666,806,6.946140371978713,3374,398,16959
huwiki,2012-11-19T00:00:00.000Z,388,0.5247640939122615,52,0.9449249888347884,344,6.380602286777706,1488,265,11920
lvwiki,2010-09-20T00:00:00.000Z,41,-0.6621152231165962,3,2.5446533782944725,100,2.951186250593846,229,25,2121
lvwiki,2013-06-03T00:00:00.000Z,24,-0.53603883904393,3,-0.4298634667841342,17,1.6344559418906517,110,22,1478
mediawikiwiki,2016-12-05T00:00:00.000Z,57,2.762805834960096,4,0.7455508324383435,13,3.551838271771643,166,63,1203
nlwiki,2007-10-15T00:00:00.000Z,2151,-0.12813144553243633,147,1.3306399154854232,893,6.846327504337951,7568,1137,31681
nlwiki,2008-05-05T00:00:00.000Z,1976,0.3785644910948179,119,1.170381188177686,1074,6.576571206575301,6839,849,27887
plwiki,2016-06-13T00:00:00.000Z,1206,0.5571268601297961,86,1.037828905741032,568,5.579477850457735,4521,401,26627
ptwiki,2010-02-22T00:00:00.000Z,5238,1.0268555649677447,253,0.9953173790651569,1600,4.60415531102181,18836,1371,36894
